system,rho,topic,RR,RBP05,RBP085,AP
nttdata7At1,1,351,1.0,0.8630559463399976,0.6865708980724488,0.33196906578577157
nttdata7At1,1,352,1.0,0.5976562649011967,0.371291342771519,0.015077299120587992
nttdata7At1,1,353,0.5,0.484404352158316,0.5362234224136504,0.46008609793072264
nttdata7At1,1,354,0.125,0.006164550795802914,0.1327960925283724,0.024164519022189433
nttdata7At1,1,355,1.0,0.7826080662198365,0.45614220541194084,0.1738938794295424
nttdata7At1,1,356,0.07692307692307693,0.00018334394553676248,0.04511686385427401,0.030744894793497873
nttdata7At1,1,357,1.0,0.6337846920698377,0.4839028283367504,0.18219456759963576
nttdata7At1,1,358,0.3333333333333333,0.12500005960464525,0.11201756444540718,0.025836866283482817
nttdata7At1,1,359,0.1,0.0009918231521623966,0.04965649237211629,0.027237656739152464
nttdata7At1,1,360,1.0,0.9999835482608432,0.9702057414999823,0.5128193623784651
nttdata7At1,1,361,1.0,0.6933784484863281,0.46202403835833283,0.47067901234567905
nttdata7At1,1,362,1.0,0.9678051770900002,0.7562211274162548,0.3435947179213096
nttdata7At1,1,363,1.0,0.5156250018626451,0.21814006722600063,0.10099391341610024
nttdata7At1,1,364,1.0,0.9281950296054227,0.7207224481459923,0.5487315126684738
nttdata7At1,1,365,1.0,0.998816133971559,0.8690807671169353,0.5390966307230929
nttdata7At1,1,366,1.0,0.9331136003733332,0.7198242622018091,0.31416097897549267
nttdata7At1,1,367,0.03333333333333333,9.31350999795256e-10,0.0014819284049884527,0.03124856355150574
nttdata7At1,1,368,1.0,0.9999562191171807,0.9333043455786627,0.5165666302561073
nttdata7At1,1,369,1.0,0.6386728291399786,0.4119946984169721,0.3279338660501792
nttdata7At1,1,370,0.25,0.07226595469910568,0.20357763280759741,0.12722283424004238
nttdata7At1,1,371,0.06666666666666667,3.0517578125e-05,0.015415450429689382,0.005548798583738706
nttdata7At1,1,372,1.0,0.8530674036610435,0.6071286421963302,0.193964764882059
nttdata7At1,1,373,1.0,0.6446649134159093,0.42227072843936236,0.1908136170890218
nttdata7At1,1,374,1.0,0.9842455284870998,0.8673135622552467,0.28686792761165747
nttdata7At1,1,375,1.0,0.7546875095687042,0.4406528662934161,0.23129157183855695
nttdata7At1,1,376,0.004,5.527147875260445e-76,3.993960467828911e-19,0.0007254102475465666
nttdata7At1,1,377,1.0,0.8506011967874656,0.5868826076971354,0.23223904393178918
nttdata7At1,1,378,0.005988023952095809,5.345692871414473e-51,3.191657821669714e-13,0.0036716899815235297
nttdata7At1,1,379,0.07692307692307693,0.0001220703125,0.021336263570438954,0.0073331498904623225
nttdata7At1,1,380,1.0,0.5312500298023224,0.23136034304341846,0.23983354261244724
nttdata7At1,1,381,1.0,0.5,0.15000012784186328,0.04331125287067113
nttdata7At1,1,382,1.0,0.9962511304766295,0.7871273773177074,0.5953233795711133
nttdata7At1,1,383,1.0,0.8126526027922445,0.4092579241806799,0.07015161401958879
nttdata7At1,1,384,1.0,0.6348880531746862,0.38813265145569753,0.24202299658850895
nttdata7At1,1,385,1.0,0.9315881838156442,0.7431650911428419,0.32145497117644817
nttdata7At1,1,386,0.058823529411764705,7.62939453125e-06,0.011137663348220762,0.014112460162096406
nttdata7At1,1,387,0.045454545454545456,2.3891698264222666e-07,0.007099348698276661,0.08963489855858163
nttdata7At1,1,388,0.3333333333333333,0.1589512825012278,0.30118826396180826,0.08282126257933588
nttdata7At1,1,389,1.0,0.6338005140426048,0.3726791909022971,0.02498724899980592
nttdata7At1,1,390,1.0,0.9902774824350379,0.7700834487227862,0.16713832285023153
nttdata7At1,1,391,1.0,0.9999882131375337,0.9634664254952036,0.3861213244805135
nttdata7At1,1,392,1.0,0.7177317974319177,0.696976647258476,0.4298758582339495
nttdata7At1,1,393,0.5,0.3791542071849108,0.3201143040370511,0.03458035663384732
nttdata7At1,1,394,0.027777777777777776,1.4551915228366852e-11,0.000507871285592766,0.002690891786797877
nttdata7At1,1,395,0.3333333333333333,0.1897010810645008,0.27955624348782226,0.17339974786113038
nttdata7At1,1,396,1.0,0.9941043928265589,0.8428120942124006,0.26614138834154977
nttdata7At1,1,397,0.015384615384615385,2.7105054312137617e-20,4.560319798703718e-06,0.003649153306470728
nttdata7At1,1,398,0.3333333333333333,0.18946838384727022,0.2552308058604189,0.039787631773918475
nttdata7At1,1,399,0.5,0.36135245207881184,0.4462816856863472,0.0925011102829547
nttdata7At1,1,400,1.0,0.9995096240269269,0.9486707338940373,0.5098154879619486
ok7am,1,351,1.0,0.9687498990325243,0.9068948605982757,0.7307340578027065
ok7am,1,352,1.0,0.998029404239291,0.922289245234211,0.46128684981648155
ok7am,1,353,1.0,0.9207317886470795,0.7131080959476347,0.31843911833940036
ok7am,1,354,1.0,0.9979739083769517,0.9065404836059209,0.22091673143063814
ok7am,1,355,1.0,0.9366838932041955,0.7642411984371305,0.2983294466557973
ok7am,1,356,0.14285714285714285,0.007812529804255064,0.060089933666910525,0.06075855953935366
ok7am,1,357,1.0,0.7487158490957185,0.7696693207196271,0.3367042404415647
ok7am,1,358,0.3333333333333333,0.23797731116178533,0.5092971395768243,0.30280202296513614
ok7am,1,359,0.007575757575757576,1.837158776574198e-40,9.967311668290092e-11,0.011199631629877813
ok7am,1,360,1.0,0.8120155401011858,0.648339521117075,0.2089528704037251
ok7am,1,361,1.0,0.650543212890625,0.45912851697466783,0.4690951024284358
ok7am,1,362,1.0,0.6959381783527192,0.4788048927767523,0.1885947557117353
ok7am,1,363,0.2,0.035187721252441406,0.14864287648583377,0.07792175011992691
ok7am,1,364,1.0,0.8045816447453491,0.6473705732399382,0.5111166824902836
ok7am,1,365,1.0,0.9960854868084545,0.9223495857478368,0.8636074632173747
ok7am,1,366,0.5,0.4223780511670183,0.46947811363453856,0.4472909160127569
ok7am,1,367,1.0,0.6498128176340329,0.49174066687310114,0.13418816320645083
ok7am,1,368,1.0,0.9997555600885274,0.9608382332933875,0.6208737812107541
ok7am,1,369,1.0,0.8125495966523903,0.41112074945813337,0.37413371817831764
ok7am,1,370,0.14285714285714285,0.008545536548810073,0.1260603633725251,0.17659918767316535
ok7am,1,371,0.25,0.06250000745149009,0.09458289326057458,0.036646786753721225
ok7am,1,372,1.0,0.9659214434232135,0.7453210358322406,0.3181799117185965
ok7am,1,373,1.0,0.9431977914651491,0.6773564995501294,0.45749153343296295
ok7am,1,374,1.0,0.9010971262555714,0.6677018418088156,0.35453686970557224
ok7am,1,375,1.0,0.7890397936596427,0.6127372626491238,0.2580047385111263
ok7am,1,376,1.0,0.8034696914555752,0.5866124535764852,0.11468925797315724
ok7am,1,377,1.0,0.9504432996051264,0.6581214850668188,0.35917257220158677
ok7am,1,378,0.14285714285714285,0.00781631471181754,0.06654736859145291,0.022625011136298574
ok7am,1,379,1.0,0.5010416511286344,0.21969384749526824,0.22006307739256864
ok7am,1,380,1.0,0.5649414211511754,0.31520339233414957,0.37200707446909653
ok7am,1,381,1.0,0.5000000018626451,0.1515855314418221,0.05398103949366958
ok7am,1,382,1.0,0.9655538219967648,0.7560508548166553,0.5895253823436153
ok7am,1,383,0.3333333333333333,0.13379860297027335,0.22105628243400993,0.025106435207191267
ok7am,1,384,0.3333333333333333,0.1643991545506669,0.31242304381973673,0.2235530212349185
ok7am,1,385,1.0,0.9842281163150666,0.8709127414392036,0.4578494542143133
ok7am,1,386,0.14285714285714285,0.007812514902070692,0.059435938475184386,0.04260387456001737
ok7am,1,387,0.3333333333333333,0.15626160825741242,0.21944711182473084,0.1624324739458068
ok7am,1,388,1.0,0.7202695872488221,0.5580796439881991,0.3186070670102719
ok7am,1,389,0.3333333333333333,0.1259765625,0.14311754194248047,0.002866442608217675
ok7am,1,390,1.0,0.9998793645063628,0.8957881992127901,0.24394630797538241
ok7am,1,391,1.0,0.9999994034873149,0.9882129493348283,0.5172001623800118
ok7am,1,392,1.0,0.9217702072611622,0.7594852456303052,0.41962757429123254
ok7am,1,393,1.0,0.9868216537870467,0.7181049393077891,0.1417578165145724
ok7am,1,394,1.0,0.5234375,0.2731283327457496,0.11154803816904561
ok7am,1,395,1.0,0.5625390042989173,0.29121152550619683,0.1690552465374422
ok7am,1,396,1.0,0.9999991134177524,0.968412647697937,0.46946527919540504
ok7am,1,397,1.0,0.6716690063476562,0.5981368093710433,0.31937140685521637
ok7am,1,398,1.0,0.837917835918245,0.5792092825905684,0.19157182602824188
ok7am,1,399,0.2,0.05586603594646895,0.323789977396703,0.16746607021824
ok7am,1,400,1.0,0.9988810925624803,0.9009864092915854,0.4257879469826928
ok7as,1,351,1.0,0.9999841188241305,0.9675342119348319,0.7496850402268077
ok7as,1,352,1.0,0.9970540689934648,0.8967511180230469,0.4900878891379852
ok7as,1,353,1.0,0.962616001577139,0.7296300510936524,0.28934162932410656
ok7as,1,354,0.007633587786259542,3.6734198463196485e-40,1.0014045575854484e-10,0.0008879871029865724
ok7as,1,355,1.0,0.9598541905743341,0.7325207464887605,0.34540837104908567
ok7as,1,356,0.14285714285714285,0.007812503740069615,0.05916000211941349,0.056602610774501225
ok7as,1,357,1.0,0.9999999999961725,0.9990125848006266,0.4160389140574439
ok7as,1,358,0.3333333333333333,0.2100997458966276,0.4479818658016547,0.29922995606639047
ok7as,1,359,0.5,0.2656250596046448,0.19762628467943694,0.044018498289398446
ok7as,1,360,1.0,0.8706822676149566,0.7240952087305736,0.24365712886142596
ok7as,1,361,1.0,0.804962158203125,0.5194460987018248,0.5497354497354497
ok7as,1,362,0.5,0.39578296710169525,0.43774871585953085,0.18339791505250663
ok7as,1,363,0.16666666666666666,0.017608642578238687,0.12300797649480583,0.05315970251402483
ok7as,1,364,1.0,0.5740624131334473,0.49073497061678856,0.42730589571525573
ok7as,1,365,1.0,0.9960697433500318,0.9058475879013193,0.8129764801479716
ok7as,1,366,0.5,0.44309863407998573,0.5462176843844591,0.49294211937825616
ok7as,1,367,0.029411764705882353,5.822187523763287e-11,0.0008179954519124069,0.056976626432751455
ok7as,1,368,1.0,0.9980468371887827,0.9495878370825268,0.6367223791407534
ok7as,1,369,1.0,0.7812920827419134,0.39775985543754955,0.36955782116872743
ok7as,1,370,0.3333333333333333,0.1251387670638453,0.15794119915526736,0.13559726338424452
ok7as,1,371,0.02564102564102564,1.8189894035458565e-12,0.00031189831216564925,0.01046961732174963
ok7as,1,372,1.0,0.9659443205459892,0.7187090488515284,0.26746712747179274
ok7as,1,373,1.0,0.8638882897869298,0.6725036511277507,0.41138982922676703
ok7as,1,374,1.0,0.9870874726319254,0.7740138057176652,0.3984375678892604
ok7as,1,375,1.0,0.9033929213666242,0.6427448295593287,0.22504126103048444
ok7as,1,376,1.0,0.8750057816517085,0.4075358567647082,0.05000115903385867
ok7as,1,377,1.0,0.6077595959723202,0.5396439307793894,0.3326816617103844
ok7as,1,378,0.019230769230769232,2.220446049767301e-16,3.7919253159678293e-05,0.009318312442245777
ok7as,1,379,1.0,0.6885989904404326,0.4159659825988804,0.2943588112460125
ok7as,1,380,0.5,0.3779297024011614,0.3141085022559024,0.322960372960373
ok7as,1,381,0.3333333333333333,0.1250004768371582,0.11419130974200044,0.024715421785087472
ok7as,1,382,0.5,0.4082232716391525,0.3907994348883256,0.24777231226914173
ok7as,1,383,0.125,0.003925368190095924,0.0766042572477254,0.020290939300687982
ok7as,1,384,0.5,0.29702788684528875,0.3192770623353242,0.21549059286701788
ok7as,1,385,1.0,0.9365057546252591,0.8341548840631922,0.44346963219496466
ok7as,1,386,0.06666666666666667,3.0518509447588724e-05,0.016793144525401232,0.03778222433394737
ok7as,1,387,0.09090909090909091,0.0007442316610879541,0.09000239998160738,0.14329825728162476
ok7as,1,388,0.14285714285714285,0.0078163151629847,0.0674103488011624,0.03301279498640858
ok7as,1,389,1.0,0.9454699202908703,0.5955673008004816,0.061415000927138794
ok7as,1,390,1.0,0.9999739863708499,0.9422653296760499,0.2643956215496254
ok7as,1,391,1.0,0.9999845008668441,0.9787351581430533,0.46773726418277256
ok7as,1,392,1.0,0.9296338023904485,0.7934120755656445,0.4410451113719291
ok7as,1,393,1.0,0.980896064080298,0.732637057227053,0.1477981975843837
ok7as,1,394,0.5,0.25,0.1275000112149514,0.03326619497667373
ok7as,1,395,0.5,0.3096089656655775,0.45618098206017615,0.21080580662810708
ok7as,1,396,1.0,0.9999973811209206,0.9600468442642573,0.3802488287552586
ok7as,1,397,1.0,0.8033759593963623,0.5883787458100243,0.3208233561505228
ok7as,1,398,0.3333333333333333,0.15649414068320766,0.21250494570123507,0.04143586637153861
ok7as,1,399,0.25,0.07956634697002637,0.31635828227658036,0.16976540182790723
ok7as,1,400,1.0,0.9981952584595344,0.8492224538173164,0.38992995052903134
ok7ax,1,351,1.0,0.999511116994384,0.9547239467796471,0.7724311166338661
ok7ax,1,352,1.0,0.9960545580594027,0.9082894997575105,0.4739786349545377
ok7ax,1,353,1.0,0.93323710050409,0.7420603009892895,0.32371395196966296
ok7ax,1,354,0.5,0.43697272195541104,0.6794803859216824,0.2354920913331465
ok7ax,1,355,1.0,0.9293528795533348,0.7323841323164931,0.2930199381967763
ok7ax,1,356,0.14285714285714285,0.007812619676769827,0.0622402626761543,0.06549146366146508
ok7ax,1,357,1.0,0.9370031300130094,0.8547688980175077,0.36065938961315847
ok7ax,1,358,0.3333333333333333,0.23789314230113245,0.5093318701570135,0.30490601787925836
ok7ax,1,359,0.011111111111111112,8.085826204680472e-28,9.635398057019453e-08,0.02535157620143494
ok7ax,1,360,1.0,0.9685852312214642,0.8437595751665335,0.36185405094203144
ok7ax,1,361,1.0,0.69354248046875,0.4789259796033346,0.49504148645124474
ok7ax,1,362,1.0,0.7237603673711419,0.5613722691084122,0.2318606603330182
ok7ax,1,363,0.2,0.03570556640625,0.17405477319910034,0.08681681858876686
ok7ax,1,364,1.0,0.8007512108599577,0.6185698279101768,0.4962837890584269
ok7ax,1,365,1.0,0.9960743164916739,0.9152988872594566,0.8553660247138892
ok7ax,1,366,1.0,0.6647007458782945,0.507926899687976,0.4822410155481147
ok7ax,1,367,1.0,0.8462841623413664,0.569444647707299,0.1479424209735602
ok7ax,1,368,1.0,0.9921874839083837,0.9361389330397365,0.6659257081553264
ok7ax,1,369,1.0,0.8750498895533383,0.43352810264784203,0.41773387379460786
ok7ax,1,370,1.0,0.9692775013630592,0.6264401672197613,0.30158252186698903
ok7ax,1,371,0.3333333333333333,0.14111328125727685,0.20494589859270226,0.08373493494629271
ok7ax,1,372,1.0,0.9375615138597198,0.5040248442003299,0.1398829318416298
ok7ax,1,373,1.0,0.9159507937839066,0.6859910744290821,0.42771249515766613
ok7ax,1,374,1.0,0.9356873514183974,0.7435993661215239,0.3951581827631002
ok7ax,1,375,1.0,0.9705991599553356,0.7150182796413532,0.32385195659621363
ok7ax,1,376,1.0,0.9246235266327858,0.6576607692875829,0.1033655492646487
ok7ax,1,377,1.0,0.8096928603591859,0.5921799836121336,0.3322237558384115
ok7ax,1,378,0.02564102564102564,1.818989403547563e-12,0.00031264027274800147,0.0141746290287057
ok7ax,1,379,1.0,0.7511921306177101,0.38192830973072933,0.33486395421019155
ok7ax,1,380,1.0,0.5673828274011647,0.32760031841648046,0.3831501831501832
ok7ax,1,381,1.0,0.5000610351562509,0.16821320527924563,0.06349667355559037
ok7ax,1,382,1.0,0.9671051660589003,0.7574790688501545,0.5803462755365271
ok7ax,1,383,0.25,0.0800824761427066,0.2187981539443142,0.029001251200317033
ok7ax,1,384,0.25,0.10968876633194219,0.3016970896952476,0.22986949753490385
ok7ax,1,385,1.0,0.9675867485741637,0.8124071605135269,0.401193715237784
ok7ax,1,386,0.125,0.003906250016370905,0.04891041699672809,0.040640704539312233
ok7ax,1,387,0.3333333333333333,0.18048956350179143,0.40868727400330096,0.2289196932730645
ok7ax,1,388,0.5,0.40924412712775116,0.4391441023426944,0.20792805916124665
ok7ax,1,389,1.0,0.5000000000000142,0.15009998685683285,0.008486466406423159
ok7ax,1,390,1.0,0.9998780982719289,0.8931729016068857,0.27081736400346224
ok7ax,1,391,1.0,0.9999990295327127,0.9880725317669994,0.5260830084021373
ok7ax,1,392,1.0,0.8670148372621287,0.7563518234215361,0.4215599882561989
ok7ax,1,393,1.0,0.9981851580087095,0.8106352892651968,0.16841075413838702
ok7ax,1,394,1.0,0.5312500018626451,0.22988518319509438,0.09520908694367658
ok7ax,1,395,1.0,0.8094199975979208,0.6383176259833381,0.27828153577089976
ok7ax,1,396,1.0,0.9999986961811884,0.9679714839861638,0.4718629075458837
ok7ax,1,397,1.0,0.6091690063476562,0.5818805931455548,0.3293137769139789
ok7ax,1,398,1.0,0.921707486855644,0.7478692186089474,0.2954420619078691
ok7ax,1,399,0.2,0.05235230994667188,0.3395173400215778,0.1825609473862788
ok7ax,1,400,1.0,0.9993033098583304,0.8839778102239002,0.3978380444974069
pirc8Aa2,1,351,1.0,0.8679045088084019,0.7145955027240162,0.5153387811552222
pirc8Aa2,1,352,1.0,0.9889197854534879,0.780958771048906,0.3794021092577954
pirc8Aa2,1,353,1.0,0.6297913328337755,0.41139343366661635,0.32300660464959297
pirc8Aa2,1,354,1.0,0.9998011403150082,0.9299251147109104,0.22798759351437078
pirc8Aa2,1,355,1.0,0.9641442932188582,0.7366381460423497,0.3213354616354733
pirc8Aa2,1,356,0.07142857142857142,6.872427186976893e-05,0.03378981557772299,0.06462093377732141
pirc8Aa2,1,357,1.0,0.9955821010483124,0.8863752071221569,0.387778845468517
pirc8Aa2,1,358,0.3333333333333333,0.2038609536836378,0.3543745779653959,0.2982569303879906
pirc8Aa2,1,359,0.25,0.0781250018627091,0.1604821666006576,0.04224346529668714
pirc8Aa2,1,360,1.0,0.9736751357419011,0.6894445656755576,0.21956449362082334
pirc8Aa2,1,361,1.0,0.907318115234375,0.5324697539069752,0.5802116402116402
pirc8Aa2,1,362,1.0,0.9990694525186017,0.8376833755994747,0.35879310553412214
pirc8Aa2,1,363,1.0,0.5625152587891797,0.25551493375848705,0.17432363680317667
pirc8Aa2,1,364,1.0,0.982314467492023,0.8177257807082675,0.6054627332836203
pirc8Aa2,1,365,1.0,0.9999980627362675,0.9845988276758791,0.8876630470450279
pirc8Aa2,1,366,1.0,0.7503095374330204,0.3479335003592435,0.38559613839634277
pirc8Aa2,1,367,1.0,0.9683684867052926,0.8486088271888244,0.23598213334667925
pirc8Aa2,1,368,1.0,0.9999923705365046,0.9862303607707521,0.7882323203308615
pirc8Aa2,1,369,1.0,0.9140782803606272,0.5462214520492277,0.5140733504521603
pirc8Aa2,1,370,1.0,0.9909893000373344,0.821298929097476,0.18713101923094916
pirc8Aa2,1,371,0.09090909090909091,0.00048828125,0.02953262486494565,0.015172847899849998
pirc8Aa2,1,372,1.0,0.7500019073486328,0.28556942891560644,0.09202819785614745
pirc8Aa2,1,373,1.0,0.8249664353206754,0.5452766620235653,0.23280484058833376
pirc8Aa2,1,374,0.5,0.29475917250381667,0.4649600740424076,0.3249798090975175
pirc8Aa2,1,375,1.0,0.9999537218550886,0.9548310374418418,0.5942963719265208
pirc8Aa2,1,376,1.0,0.7378823851067866,0.6753487696586877,0.23603192750390756
